"Step","cifar10-mlp-sp-default-sgd-h1024-lr0.5 - loss","cifar10-mlp-sp-default-sgd-h1024-lr0.5 - loss__MIN","cifar10-mlp-sp-default-sgd-h1024-lr0.5 - loss__MAX","cifar10-mlp-sp-default-sgd-h1024-lr0.25 - loss","cifar10-mlp-sp-default-sgd-h1024-lr0.25 - loss__MIN","cifar10-mlp-sp-default-sgd-h1024-lr0.25 - loss__MAX","cifar10-mlp-sp-default-sgd-h1024-lr0.125 - loss","cifar10-mlp-sp-default-sgd-h1024-lr0.125 - loss__MIN","cifar10-mlp-sp-default-sgd-h1024-lr0.125 - loss__MAX","cifar10-mlp-sp-default-sgd-h1024-lr0.0625 - loss","cifar10-mlp-sp-default-sgd-h1024-lr0.0625 - loss__MIN","cifar10-mlp-sp-default-sgd-h1024-lr0.0625 - loss__MAX","cifar10-mlp-sp-default-sgd-h1024-lr0.0312 - loss","cifar10-mlp-sp-default-sgd-h1024-lr0.0312 - loss__MIN","cifar10-mlp-sp-default-sgd-h1024-lr0.0312 - loss__MAX","cifar10-mlp-sp-default-sgd-h1024-lr0.0156 - loss","cifar10-mlp-sp-default-sgd-h1024-lr0.0156 - loss__MIN","cifar10-mlp-sp-default-sgd-h1024-lr0.0156 - loss__MAX","cifar10-mlp-sp-default-sgd-h1024-lr0.00781 - loss","cifar10-mlp-sp-default-sgd-h1024-lr0.00781 - loss__MIN","cifar10-mlp-sp-default-sgd-h1024-lr0.00781 - loss__MAX","cifar10-mlp-sp-default-sgd-h1024-lr0.0039 - loss","cifar10-mlp-sp-default-sgd-h1024-lr0.0039 - loss__MIN","cifar10-mlp-sp-default-sgd-h1024-lr0.0039 - loss__MAX","cifar10-mlp-sp-default-sgd-h1024-lr0.00195 - loss","cifar10-mlp-sp-default-sgd-h1024-lr0.00195 - loss__MIN","cifar10-mlp-sp-default-sgd-h1024-lr0.00195 - loss__MAX","cifar10-mlp-sp-default-sgd-h1024-lr0.000976 - loss","cifar10-mlp-sp-default-sgd-h1024-lr0.000976 - loss__MIN","cifar10-mlp-sp-default-sgd-h1024-lr0.000976 - loss__MAX"
"99","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.1351521015167236","2.1351521015167236","2.1351521015167236","1.6640104055404663","1.6640104055404663","1.6640104055404663","0.8319222927093506","0.8319222927093506","0.8319222927093506","0.33848387002944946","0.33848387002944946","0.33848387002944946","0.5631290674209595","0.5631290674209595","0.5631290674209595","0.38031676411628723","0.38031676411628723","0.38031676411628723","0.81183260679245","0.81183260679245","0.81183260679245","0.9068927764892578","0.9068927764892578","0.9068927764892578"
"100","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.27742338180542","2.27742338180542","2.27742338180542","1.7066140174865723","1.7066140174865723","1.7066140174865723","0.8264914155006409","0.8264914155006409","0.8264914155006409","0.3231440484523773","0.3231440484523773","0.3231440484523773","0.19746023416519165","0.19746023416519165","0.19746023416519165","0.4179620146751404","0.4179620146751404","0.4179620146751404","0.5652855634689331","0.5652855634689331","0.5652855634689331","0.8867663741111755","0.8867663741111755","0.8867663741111755"
"101","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.1333703994750977","2.1333703994750977","2.1333703994750977","1.4791430234909058","1.4791430234909058","1.4791430234909058","0.6048646569252014","0.6048646569252014","0.6048646569252014","0.2528286874294281","0.2528286874294281","0.2528286874294281","0.402837336063385","0.402837336063385","0.402837336063385","0.5768530368804932","0.5768530368804932","0.5768530368804932","0.536575198173523","0.536575198173523","0.536575198173523","0.9524163603782654","0.9524163603782654","0.9524163603782654"
"102","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.3053770065307617","2.3053770065307617","2.3053770065307617","1.4329326152801514","1.4329326152801514","1.4329326152801514","0.6503913998603821","0.6503913998603821","0.6503913998603821","0.29818302392959595","0.29818302392959595","0.29818302392959595","0.3037683367729187","0.3037683367729187","0.3037683367729187","0.3634665608406067","0.3634665608406067","0.3634665608406067","0.8404425978660583","0.8404425978660583","0.8404425978660583","1.0140314102172852","1.0140314102172852","1.0140314102172852"
"103","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2398366928100586","2.2398366928100586","2.2398366928100586","1.47615647315979","1.47615647315979","1.47615647315979","0.688620924949646","0.688620924949646","0.688620924949646","0.23582875728607178","0.23582875728607178","0.23582875728607178","0.21948063373565674","0.21948063373565674","0.21948063373565674","0.44009196758270264","0.44009196758270264","0.44009196758270264","0.5284909605979919","0.5284909605979919","0.5284909605979919","0.8802605867385864","0.8802605867385864","0.8802605867385864"
"104","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.294635772705078","2.294635772705078","2.294635772705078","1.3233251571655273","1.3233251571655273","1.3233251571655273","0.8789516687393188","0.8789516687393188","0.8789516687393188","0.4607617259025574","0.4607617259025574","0.4607617259025574","0.18142034113407135","0.18142034113407135","0.18142034113407135","0.52422696352005","0.52422696352005","0.52422696352005","0.676199197769165","0.676199197769165","0.676199197769165","1.06332528591156","1.06332528591156","1.06332528591156"
"105","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.3209638595581055","2.3209638595581055","2.3209638595581055","1.6203079223632812","1.6203079223632812","1.6203079223632812","0.725204586982727","0.725204586982727","0.725204586982727","0.4631948471069336","0.4631948471069336","0.4631948471069336","0.4106518626213074","0.4106518626213074","0.4106518626213074","0.5269358158111572","0.5269358158111572","0.5269358158111572","0.6516648530960083","0.6516648530960083","0.6516648530960083","1.1772968769073486","1.1772968769073486","1.1772968769073486"
"106","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.4451417922973633","2.4451417922973633","2.4451417922973633","1.5131947994232178","1.5131947994232178","1.5131947994232178","0.8068631887435913","0.8068631887435913","0.8068631887435913","0.18453828990459442","0.18453828990459442","0.18453828990459442","0.26141637563705444","0.26141637563705444","0.26141637563705444","0.3403131663799286","0.3403131663799286","0.3403131663799286","0.6485725045204163","0.6485725045204163","0.6485725045204163","1.0689139366149902","1.0689139366149902","1.0689139366149902"
"107","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.402648448944092","2.402648448944092","2.402648448944092","1.8117876052856445","1.8117876052856445","1.8117876052856445","0.6420803070068359","0.6420803070068359","0.6420803070068359","0.322726309299469","0.322726309299469","0.322726309299469","0.2449381947517395","0.2449381947517395","0.2449381947517395","0.47507405281066895","0.47507405281066895","0.47507405281066895","0.5293241739273071","0.5293241739273071","0.5293241739273071","1.0485587120056152","1.0485587120056152","1.0485587120056152"
"108","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2463998794555664","2.2463998794555664","2.2463998794555664","1.5016369819641113","1.5016369819641113","1.5016369819641113","0.8064373731613159","0.8064373731613159","0.8064373731613159","0.29448947310447693","0.29448947310447693","0.29448947310447693","0.39492905139923096","0.39492905139923096","0.39492905139923096","0.6344332695007324","0.6344332695007324","0.6344332695007324","0.6910475492477417","0.6910475492477417","0.6910475492477417","0.9227075576782227","0.9227075576782227","0.9227075576782227"
"109","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.1662440299987793","2.1662440299987793","2.1662440299987793","1.5955696105957031","1.5955696105957031","1.5955696105957031","0.85542893409729","0.85542893409729","0.85542893409729","0.24560725688934326","0.24560725688934326","0.24560725688934326","0.2599637806415558","0.2599637806415558","0.2599637806415558","0.23234696686267853","0.23234696686267853","0.23234696686267853","0.7406216859817505","0.7406216859817505","0.7406216859817505","0.8268035650253296","0.8268035650253296","0.8268035650253296"
"110","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2476718425750732","2.2476718425750732","2.2476718425750732","1.5363178253173828","1.5363178253173828","1.5363178253173828","0.6283436417579651","0.6283436417579651","0.6283436417579651","0.48903411626815796","0.48903411626815796","0.48903411626815796","0.22685003280639648","0.22685003280639648","0.22685003280639648","0.2643483877182007","0.2643483877182007","0.2643483877182007","0.7298964858055115","0.7298964858055115","0.7298964858055115","0.9213670492172241","0.9213670492172241","0.9213670492172241"
"111","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2546467781066895","2.2546467781066895","2.2546467781066895","1.4790698289871216","1.4790698289871216","1.4790698289871216","0.8271148204803467","0.8271148204803467","0.8271148204803467","0.3814384341239929","0.3814384341239929","0.3814384341239929","0.20942094922065735","0.20942094922065735","0.20942094922065735","0.3428305983543396","0.3428305983543396","0.3428305983543396","0.7258478403091431","0.7258478403091431","0.7258478403091431","0.8556095361709595","0.8556095361709595","0.8556095361709595"
"112","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2781524658203125","2.2781524658203125","2.2781524658203125","1.3941330909729004","1.3941330909729004","1.3941330909729004","0.643940269947052","0.643940269947052","0.643940269947052","0.3483615815639496","0.3483615815639496","0.3483615815639496","0.3396730124950409","0.3396730124950409","0.3396730124950409","0.4659953713417053","0.4659953713417053","0.4659953713417053","0.5168542861938477","0.5168542861938477","0.5168542861938477","1.076582431793213","1.076582431793213","1.076582431793213"
"113","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.153574228286743","2.153574228286743","2.153574228286743","1.5620733499526978","1.5620733499526978","1.5620733499526978","0.789976179599762","0.789976179599762","0.789976179599762","0.4442415237426758","0.4442415237426758","0.4442415237426758","0.21876540780067444","0.21876540780067444","0.21876540780067444","0.4739266633987427","0.4739266633987427","0.4739266633987427","0.5279936790466309","0.5279936790466309","0.5279936790466309","0.9592851400375366","0.9592851400375366","0.9592851400375366"
"114","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.157824993133545","2.157824993133545","2.157824993133545","1.3870009183883667","1.3870009183883667","1.3870009183883667","0.5750653743743896","0.5750653743743896","0.5750653743743896","0.22047340869903564","0.22047340869903564","0.22047340869903564","0.23782575130462646","0.23782575130462646","0.23782575130462646","0.5128980875015259","0.5128980875015259","0.5128980875015259","0.49177196621894836","0.49177196621894836","0.49177196621894836","0.8384753465652466","0.8384753465652466","0.8384753465652466"
"115","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2784719467163086","2.2784719467163086","2.2784719467163086","1.2579060792922974","1.2579060792922974","1.2579060792922974","0.780526340007782","0.780526340007782","0.780526340007782","0.20814138650894165","0.20814138650894165","0.20814138650894165","0.30584952235221863","0.30584952235221863","0.30584952235221863","0.30214017629623413","0.30214017629623413","0.30214017629623413","0.6279642581939697","0.6279642581939697","0.6279642581939697","0.9648044109344482","0.9648044109344482","0.9648044109344482"
"116","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2576324939727783","2.2576324939727783","2.2576324939727783","1.7766497135162354","1.7766497135162354","1.7766497135162354","0.40442273020744324","0.40442273020744324","0.40442273020744324","0.1691112369298935","0.1691112369298935","0.1691112369298935","0.1844964325428009","0.1844964325428009","0.1844964325428009","0.3609697222709656","0.3609697222709656","0.3609697222709656","0.5035736560821533","0.5035736560821533","0.5035736560821533","0.946219801902771","0.946219801902771","0.946219801902771"
"117","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.5285496711730957","2.5285496711730957","2.5285496711730957","1.1202239990234375","1.1202239990234375","1.1202239990234375","0.5574878454208374","0.5574878454208374","0.5574878454208374","0.31376391649246216","0.31376391649246216","0.31376391649246216","0.21033237874507904","0.21033237874507904","0.21033237874507904","0.3560035228729248","0.3560035228729248","0.3560035228729248","0.6591314673423767","0.6591314673423767","0.6591314673423767","0.8685989379882812","0.8685989379882812","0.8685989379882812"
"118","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.266519546508789","2.266519546508789","2.266519546508789","1.1013120412826538","1.1013120412826538","1.1013120412826538","0.5418524146080017","0.5418524146080017","0.5418524146080017","0.3608945608139038","0.3608945608139038","0.3608945608139038","0.11440543830394745","0.11440543830394745","0.11440543830394745","0.41000255942344666","0.41000255942344666","0.41000255942344666","0.5179705619812012","0.5179705619812012","0.5179705619812012","0.83174729347229","0.83174729347229","0.83174729347229"
"119","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.251185894012451","2.251185894012451","2.251185894012451","1.6229712963104248","1.6229712963104248","1.6229712963104248","0.6851114630699158","0.6851114630699158","0.6851114630699158","0.3090706467628479","0.3090706467628479","0.3090706467628479","0.29196178913116455","0.29196178913116455","0.29196178913116455","0.3520471751689911","0.3520471751689911","0.3520471751689911","0.46956726908683777","0.46956726908683777","0.46956726908683777","0.8220087289810181","0.8220087289810181","0.8220087289810181"
"120","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2257332801818848","2.2257332801818848","2.2257332801818848","1.5180058479309082","1.5180058479309082","1.5180058479309082","0.673663854598999","0.673663854598999","0.673663854598999","0.2689192295074463","0.2689192295074463","0.2689192295074463","0.22211453318595886","0.22211453318595886","0.22211453318595886","0.4642084836959839","0.4642084836959839","0.4642084836959839","0.49475452303886414","0.49475452303886414","0.49475452303886414","1.046095609664917","1.046095609664917","1.046095609664917"
"121","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.372678756713867","2.372678756713867","2.372678756713867","0.9790380597114563","0.9790380597114563","0.9790380597114563","0.4896223545074463","0.4896223545074463","0.4896223545074463","0.39379626512527466","0.39379626512527466","0.39379626512527466","0.24556146562099457","0.24556146562099457","0.24556146562099457","0.22842901945114136","0.22842901945114136","0.22842901945114136","0.49093347787857056","0.49093347787857056","0.49093347787857056","0.8260027766227722","0.8260027766227722","0.8260027766227722"
"122","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.3168864250183105","2.3168864250183105","2.3168864250183105","1.4818122386932373","1.4818122386932373","1.4818122386932373","0.5749220252037048","0.5749220252037048","0.5749220252037048","0.27895060181617737","0.27895060181617737","0.27895060181617737","0.14891056716442108","0.14891056716442108","0.14891056716442108","0.4035056233406067","0.4035056233406067","0.4035056233406067","0.47847098112106323","0.47847098112106323","0.47847098112106323","0.7678912281990051","0.7678912281990051","0.7678912281990051"
"123","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2912354469299316","2.2912354469299316","2.2912354469299316","1.4516185522079468","1.4516185522079468","1.4516185522079468","0.8514870405197144","0.8514870405197144","0.8514870405197144","0.34011149406433105","0.34011149406433105","0.34011149406433105","0.14343981444835663","0.14343981444835663","0.14343981444835663","0.22919440269470215","0.22919440269470215","0.22919440269470215","0.5379216074943542","0.5379216074943542","0.5379216074943542","0.7277116775512695","0.7277116775512695","0.7277116775512695"
"124","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.3749163150787354","2.3749163150787354","2.3749163150787354","1.7027268409729004","1.7027268409729004","1.7027268409729004","0.7815930843353271","0.7815930843353271","0.7815930843353271","0.2442336231470108","0.2442336231470108","0.2442336231470108","0.21272897720336914","0.21272897720336914","0.21272897720336914","0.34741324186325073","0.34741324186325073","0.34741324186325073","0.478044331073761","0.478044331073761","0.478044331073761","0.7523114681243896","0.7523114681243896","0.7523114681243896"
"125","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.4919469356536865","2.4919469356536865","2.4919469356536865","1.4794819355010986","1.4794819355010986","1.4794819355010986","1.1436011791229248","1.1436011791229248","1.1436011791229248","0.24452996253967285","0.24452996253967285","0.24452996253967285","0.3785003423690796","0.3785003423690796","0.3785003423690796","0.26347148418426514","0.26347148418426514","0.26347148418426514","0.42844319343566895","0.42844319343566895","0.42844319343566895","0.8459515571594238","0.8459515571594238","0.8459515571594238"
"126","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.3133249282836914","2.3133249282836914","2.3133249282836914","2.068347930908203","2.068347930908203","2.068347930908203","0.773959219455719","0.773959219455719","0.773959219455719","0.3972681164741516","0.3972681164741516","0.3972681164741516","0.2880426049232483","0.2880426049232483","0.2880426049232483","0.1763017326593399","0.1763017326593399","0.1763017326593399","0.5896897315979004","0.5896897315979004","0.5896897315979004","0.860578179359436","0.860578179359436","0.860578179359436"
"127","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2682580947875977","2.2682580947875977","2.2682580947875977","1.2768412828445435","1.2768412828445435","1.2768412828445435","0.6479864120483398","0.6479864120483398","0.6479864120483398","0.3514532446861267","0.3514532446861267","0.3514532446861267","0.1140170767903328","0.1140170767903328","0.1140170767903328","0.33605360984802246","0.33605360984802246","0.33605360984802246","0.5020096898078918","0.5020096898078918","0.5020096898078918","0.9761881828308105","0.9761881828308105","0.9761881828308105"
"128","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2623162269592285","2.2623162269592285","2.2623162269592285","1.4775463342666626","1.4775463342666626","1.4775463342666626","0.6562126874923706","0.6562126874923706","0.6562126874923706","0.1479834020137787","0.1479834020137787","0.1479834020137787","0.1880013346672058","0.1880013346672058","0.1880013346672058","0.2402697205543518","0.2402697205543518","0.2402697205543518","0.4892197847366333","0.4892197847366333","0.4892197847366333","0.6603700518608093","0.6603700518608093","0.6603700518608093"
"129","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.231015682220459","2.231015682220459","2.231015682220459","1.7446939945220947","1.7446939945220947","1.7446939945220947","0.5984981060028076","0.5984981060028076","0.5984981060028076","0.34695523977279663","0.34695523977279663","0.34695523977279663","0.1300445795059204","0.1300445795059204","0.1300445795059204","0.25816410779953003","0.25816410779953003","0.25816410779953003","0.4045896530151367","0.4045896530151367","0.4045896530151367","0.6942137479782104","0.6942137479782104","0.6942137479782104"
"130","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.3036818504333496","2.3036818504333496","2.3036818504333496","1.214402437210083","1.214402437210083","1.214402437210083","0.47457510232925415","0.47457510232925415","0.47457510232925415","0.2455497682094574","0.2455497682094574","0.2455497682094574","0.20796029269695282","0.20796029269695282","0.20796029269695282","0.23120377957820892","0.23120377957820892","0.23120377957820892","0.6226726770401001","0.6226726770401001","0.6226726770401001","0.6416165828704834","0.6416165828704834","0.6416165828704834"
"131","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.3025851249694824","1.602276086807251","1.602276086807251","1.602276086807251","0.6500874757766724","0.6500874757766724","0.6500874757766724","0.39681708812713623","0.39681708812713623","0.39681708812713623","0.10968947410583496","0.10968947410583496","0.10968947410583496","0.33494293689727783","0.33494293689727783","0.33494293689727783","0.44897425174713135","0.44897425174713135","0.44897425174713135","0.8423322439193726","0.8423322439193726","0.8423322439193726"
"132","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2906715869903564","2.2906715869903564","2.2906715869903564","1.8663907051086426","1.8663907051086426","1.8663907051086426","1.059991717338562","1.059991717338562","1.059991717338562","0.448073148727417","0.448073148727417","0.448073148727417","0.11337310820817947","0.11337310820817947","0.11337310820817947","0.2033960372209549","0.2033960372209549","0.2033960372209549","0.43210893869400024","0.43210893869400024","0.43210893869400024","0.7066425085067749","0.7066425085067749","0.7066425085067749"
"133","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.285271644592285","2.285271644592285","2.285271644592285","1.2863351106643677","1.2863351106643677","1.2863351106643677","0.4586758613586426","0.4586758613586426","0.4586758613586426","0.32335638999938965","0.32335638999938965","0.32335638999938965","0.19563400745391846","0.19563400745391846","0.19563400745391846","0.26620540022850037","0.26620540022850037","0.26620540022850037","0.38070207834243774","0.38070207834243774","0.38070207834243774","0.7321874499320984","0.7321874499320984","0.7321874499320984"
"134","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.253134250640869","2.253134250640869","2.253134250640869","1.635396122932434","1.635396122932434","1.635396122932434","0.6392105221748352","0.6392105221748352","0.6392105221748352","0.3284447193145752","0.3284447193145752","0.3284447193145752","0.24991382658481598","0.24991382658481598","0.24991382658481598","0.31043553352355957","0.31043553352355957","0.31043553352355957","0.5989418625831604","0.5989418625831604","0.5989418625831604","0.738257884979248","0.738257884979248","0.738257884979248"
"135","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.22664475440979","2.22664475440979","2.22664475440979","1.3676328659057617","1.3676328659057617","1.3676328659057617","1.132584810256958","1.132584810256958","1.132584810256958","0.31851398944854736","0.31851398944854736","0.31851398944854736","0.11773007363080978","0.11773007363080978","0.11773007363080978","0.24021625518798828","0.24021625518798828","0.24021625518798828","0.6178430318832397","0.6178430318832397","0.6178430318832397","0.7190018892288208","0.7190018892288208","0.7190018892288208"
"136","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2800724506378174","2.2800724506378174","2.2800724506378174","1.4681694507598877","1.4681694507598877","1.4681694507598877","0.6891766786575317","0.6891766786575317","0.6891766786575317","0.14777003228664398","0.14777003228664398","0.14777003228664398","0.20518168807029724","0.20518168807029724","0.20518168807029724","0.29309508204460144","0.29309508204460144","0.29309508204460144","0.5523778200149536","0.5523778200149536","0.5523778200149536","0.8366506695747375","0.8366506695747375","0.8366506695747375"
"137","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.316833734512329","2.316833734512329","2.316833734512329","1.6138980388641357","1.6138980388641357","1.6138980388641357","0.4987671673297882","0.4987671673297882","0.4987671673297882","0.22047041356563568","0.22047041356563568","0.22047041356563568","0.08094599843025208","0.08094599843025208","0.08094599843025208","0.39322349429130554","0.39322349429130554","0.39322349429130554","0.49920132756233215","0.49920132756233215","0.49920132756233215","0.8190794587135315","0.8190794587135315","0.8190794587135315"
"138","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.3025851249694824","1.796881914138794","1.796881914138794","1.796881914138794","0.45668846368789673","0.45668846368789673","0.45668846368789673","0.20163661241531372","0.20163661241531372","0.20163661241531372","0.0735553428530693","0.0735553428530693","0.0735553428530693","0.22157269716262817","0.22157269716262817","0.22157269716262817","0.5174187421798706","0.5174187421798706","0.5174187421798706","0.9015769958496094","0.9015769958496094","0.9015769958496094"
"139","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2486414909362793","2.2486414909362793","2.2486414909362793","1.728756070137024","1.728756070137024","1.728756070137024","0.9072915315628052","0.9072915315628052","0.9072915315628052","0.588690996170044","0.588690996170044","0.588690996170044","0.2282732129096985","0.2282732129096985","0.2282732129096985","0.22824952006340027","0.22824952006340027","0.22824952006340027","0.46747738122940063","0.46747738122940063","0.46747738122940063","0.8524428606033325","0.8524428606033325","0.8524428606033325"
"140","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.266848564147949","2.266848564147949","2.266848564147949","1.4249337911605835","1.4249337911605835","1.4249337911605835","0.7430545091629028","0.7430545091629028","0.7430545091629028","0.12099635601043701","0.12099635601043701","0.12099635601043701","0.15847665071487427","0.15847665071487427","0.15847665071487427","0.15220600366592407","0.15220600366592407","0.15220600366592407","0.4660094380378723","0.4660094380378723","0.4660094380378723","0.8767715692520142","0.8767715692520142","0.8767715692520142"
"141","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.295907735824585","2.295907735824585","2.295907735824585","1.638221025466919","1.638221025466919","1.638221025466919","0.8549774289131165","0.8549774289131165","0.8549774289131165","0.17503616213798523","0.17503616213798523","0.17503616213798523","0.08885206282138824","0.08885206282138824","0.08885206282138824","0.33948320150375366","0.33948320150375366","0.33948320150375366","0.4030892550945282","0.4030892550945282","0.4030892550945282","0.5953255891799927","0.5953255891799927","0.5953255891799927"
"142","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.222074508666992","2.222074508666992","2.222074508666992","1.6105928421020508","1.6105928421020508","1.6105928421020508","0.7158440947532654","0.7158440947532654","0.7158440947532654","0.33006712794303894","0.33006712794303894","0.33006712794303894","0.05373845994472504","0.05373845994472504","0.05373845994472504","0.5329023599624634","0.5329023599624634","0.5329023599624634","0.5417826771736145","0.5417826771736145","0.5417826771736145","0.7467085123062134","0.7467085123062134","0.7467085123062134"
"143","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2197036743164062","2.2197036743164062","2.2197036743164062","1.4638704061508179","1.4638704061508179","1.4638704061508179","0.4775668680667877","0.4775668680667877","0.4775668680667877","0.1624344438314438","0.1624344438314438","0.1624344438314438","0.12020154297351837","0.12020154297351837","0.12020154297351837","0.2420773059129715","0.2420773059129715","0.2420773059129715","0.37464088201522827","0.37464088201522827","0.37464088201522827","0.6931220889091492","0.6931220889091492","0.6931220889091492"
"144","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","3.002204656600952","3.002204656600952","3.002204656600952","1.6566460132598877","1.6566460132598877","1.6566460132598877","0.6145817041397095","0.6145817041397095","0.6145817041397095","0.42035937309265137","0.42035937309265137","0.42035937309265137","0.13801982998847961","0.13801982998847961","0.13801982998847961","0.14268553256988525","0.14268553256988525","0.14268553256988525","0.5786683559417725","0.5786683559417725","0.5786683559417725","0.5921592712402344","0.5921592712402344","0.5921592712402344"
"145","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.237778425216675","2.237778425216675","2.237778425216675","1.5927863121032715","1.5927863121032715","1.5927863121032715","0.581172525882721","0.581172525882721","0.581172525882721","0.18029488623142242","0.18029488623142242","0.18029488623142242","0.08315345644950867","0.08315345644950867","0.08315345644950867","0.19380268454551697","0.19380268454551697","0.19380268454551697","0.45491623878479004","0.45491623878479004","0.45491623878479004","0.8489443063735962","0.8489443063735962","0.8489443063735962"
"146","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2502658367156982","2.2502658367156982","2.2502658367156982","1.7275898456573486","1.7275898456573486","1.7275898456573486","0.7925264835357666","0.7925264835357666","0.7925264835357666","0.36511534452438354","0.36511534452438354","0.36511534452438354","0.12175465375185013","0.12175465375185013","0.12175465375185013","0.24032524228096008","0.24032524228096008","0.24032524228096008","0.49376246333122253","0.49376246333122253","0.49376246333122253","0.7591823935508728","0.7591823935508728","0.7591823935508728"
"147","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.2571768760681152","2.2571768760681152","2.2571768760681152","1.552614688873291","1.552614688873291","1.552614688873291","0.5835675001144409","0.5835675001144409","0.5835675001144409","0.15967972576618195","0.15967972576618195","0.15967972576618195","0.14717739820480347","0.14717739820480347","0.14717739820480347","0.15568485856056213","0.15568485856056213","0.15568485856056213","0.4439876675605774","0.4439876675605774","0.4439876675605774","0.7119333744049072","0.7119333744049072","0.7119333744049072"
"148","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.266610622406006","2.266610622406006","2.266610622406006","1.061323642730713","1.061323642730713","1.061323642730713","0.4783083200454712","0.4783083200454712","0.4783083200454712","0.15515564382076263","0.15515564382076263","0.15515564382076263","0.15843208134174347","0.15843208134174347","0.15843208134174347","0.21450796723365784","0.21450796723365784","0.21450796723365784","0.39918380975723267","0.39918380975723267","0.39918380975723267","0.5617556571960449","0.5617556571960449","0.5617556571960449"
"149","NaN","","","2.3025851249694824","2.3025851249694824","2.3025851249694824","2.424783229827881","2.424783229827881","2.424783229827881","1.5443861484527588","1.5443861484527588","1.5443861484527588","0.7255033254623413","0.7255033254623413","0.7255033254623413","0.0727350264787674","0.0727350264787674","0.0727350264787674","0.17011895775794983","0.17011895775794983","0.17011895775794983","0.2941130995750427","0.2941130995750427","0.2941130995750427","0.4978063106536865","0.4978063106536865","0.4978063106536865","0.8307086229324341","0.8307086229324341","0.8307086229324341"
